id,publication_date,period_date,timestamp,location_id,cost,revenue,profit
531,2022-04-22 00:00:00.000,D,27,2022-04-29 00:00:00.000,315.8881,343.2093,-77.4775
532,2022-04-22 00:00:00.000,W,3,2022-04-29 00:00:00.000,1852.899,8426.2651,-2655.4421
533,2022-04-22 00:00:00.000,W,13,2022-04-29 00:00:00.000,8352.1841,2574.8508,-104.6869
534,2022-04-22 00:00:00.000,W,27,2022-04-29 00:00:00.000,8170.6838,3899.8919,-5633.775
535,2022-04-22 00:00:00.000,W,3,2022-05-06 00:00:00.000,5531.9279,5687.829,-3758.0548
536,2022-04-22 00:00:00.000,W,13,2022-05-06 00:00:00.000,4983.6798,3253.7741,-8356.0108
537,2022-04-22 00:00:00.000,W,27,2022-05-06 00:00:00.000,7489.7322,3916.0747,-6537.8182
538,2022-04-22 00:00:00.000,M,3,2022-05-22 00:00:00.000,6596.6976,2300.4731,-12609.4799
539,2022-04-22 00:00:00.000,M,13,2022-05-22 00:00:00.000,14473.3875,7561.8748,-13403.5869
540,2022-04-22 00:00:00.000,M,27,2022-05-22 00:00:00.000,23674.0824,36224.0448,-16004.1893
541,2022-04-23 00:00:00.000,D,3,2022-04-24 00:00:00.000,463.4489,1319.9056,-75.8747
542,2022-04-23 00:00:00.000,D,13,2022-04-24 00:00:00.000,649.1838,110.0529,-935.4505
543,2022-04-23 00:00:00.000,D,27,2022-04-24 00:00:00.000,572.268,1328.4332,-551.0556
544,2022-04-23 00:00:00.000,D,3,2022-04-25 00:00:00.000,786.4151,1080.70,844.9517
545,2022-04-23 00:00:00.000,D,13,2022-04-25 00:00:00.000,1159.447,945.5943,619.9175
546,2022-04-23 00:00:00.000,D,27,2022-04-25 00:00:00.000,781.0869,875.1407,-415.4192
547,2022-04-23 00:00:00.000,D,3,2022-04-26 00:00:00.000,782.1586,781.4047,-485.5278
548,2022-04-23 00:00:00.000,D,13,2022-04-26 00:00:00.000,794.1589,1230.1659,-804.7435
549,2022-04-23 00:00:00.000,D,27,2022-04-26 00:00:00.000,304.046,937.8743,96.3443
550,2022-04-23 00:00:00.000,D,3,2022-04-27 00:00:00.000,1020.5218,716.9845,-706.8593
551,2022-04-23 00:00:00.000,D,13,2022-04-27 00:00:00.000,1069.8565,630.212,-557.755
552,2022-04-23 00:00:00.000,D,27,2022-04-27 00:00:00.000,776.1615,1295.5156,-573.4405
553,2022-04-23 00:00:00.000,D,3,2022-04-28 00:00:00.000,603.3244,29.1121,539.2528
554,2022-04-23 00:00:00.000,D,13,2022-04-28 00:00:00.000,470.2554,873.6226,646.2302
555,2022-04-23 00:00:00.000,D,27,2022-04-28 00:00:00.000,242.1634,492.8751,220.4522
556,2022-04-23 00:00:00.000,D,3,2022-04-29 00:00:00.000,1198.5148,1135.741,-676.7295
557,2022-04-23 00:00:00.000,D,13,2022-04-29 00:00:00.000,1025.7807,236.21,807.8518
558,2022-04-23 00:00:00.000,D,27,2022-04-29 00:00:00.000,553.1238,1155.7938,305.5662
559,2022-04-23 00:00:00.000,D,3,2022-04-30 00:00:00.000,524.1453,1056.7306,-13.8385
560,2022-04-23 00:00:00.000,D,13,2022-04-30 00:00:00.000,217.9562,426.4545,-95.8458
561,2022-04-23 00:00:00.000,D,27,2022-04-30 00:00:00.000,91.5504,1355.6183,-522.0519
562,2022-04-23 00:00:00.000,W,3,2022-04-30 00:00:00.000,2678.6975,2264.2215,-6514.7474
563,2022-04-23 00:00:00.000,W,13,2022-04-30 00:00:00.000,8012.6616,2093.848,-8356.7069
564,2022-04-23 00:00:00.000,W,27,2022-04-30 00:00:00.000,4561.4461,3630.8983,-1985.1017
565,2022-04-23 00:00:00.000,W,3,2022-05-07 00:00:00.000,388.8337,3847.7938,-5771.8325
566,2022-04-23 00:00:00.000,W,13,2022-05-07 00:00:00.000,6344.0366,8637.7321,-8144.7051
567,2022-04-23 00:00:00.000,W,27,2022-05-07 00:00:00.000,4208.8159,153.1037,-4355.2609
568,2022-04-23 00:00:00.000,M,3,2022-05-23 00:00:00.000,36412.3223,2640.2333,-11004.831
569,2022-04-23 00:00:00.000,M,13,2022-05-23 00:00:00.000,9497.0662,17378.3701,-2800.9696
570,2022-04-23 00:00:00.000,M,27,2022-05-23 00:00:00.000,7049.1139,6281.0859,-25175.4933
571,2022-04-24 00:00:00.000,D,3,2022-04-25 00:00:00.000,985.1795,46.817,-761.1071
572,2022-04-24 00:00:00.000,D,13,2022-04-25 00:00:00.000,1143.0923,1133.0193,223.2623
573,2022-04-24 00:00:00.000,D,27,2022-04-25 00:00:00.000,293.3929,1213.3491,-688.4142
574,2022-04-24 00:00:00.000,D,3,2022-04-26 00:00:00.000,12.594,279.322,116.4163
575,2022-04-24 00:00:00.000,D,13,2022-04-26 00:00:00.000,446.4606,914.4631,-166.2664
576,2022-04-24 00:00:00.000,D,27,2022-04-26 00:00:00.000,596.142,1359.5228,-261.9478
577,2022-04-24 00:00:00.000,D,3,2022-04-27 00:00:00.000,428.7171,1370.161,-1036.5324
578,2022-04-24 00:00:00.000,D,13,2022-04-27 00:00:00.000,59.3823,463.482,1190.183
579,2022-04-24 00:00:00.000,D,27,2022-04-27 00:00:00.000,1090.1923,1056.754,412.3885
580,2022-04-24 00:00:00.000,D,3,2022-04-28 00:00:00.000,331.5296,28.1236,1057.6419
581,2022-04-24 00:00:00.000,D,13,2022-04-28 00:00:00.000,273.2384,156.4611,-644.384
582,2022-04-24 00:00:00.000,D,27,2022-04-28 00:00:00.000,634.5414,283.3945,-171.8357
583,2022-04-24 00:00:00.000,D,3,2022-04-29 00:00:00.000,992.3294,287.4909,959.1349
584,2022-04-24 00:00:00.000,D,13,2022-04-29 00:00:00.000,684.0596,1164.6281,285.825
585,2022-04-24 00:00:00.000,D,27,2022-04-29 00:00:00.000,1026.4766,1192.4534,-842.8711
586,2022-04-24 00:00:00.000,D,3,2022-04-30 00:00:00.000,362.1791,1188.8801,352.6347
587,2022-04-24 00:00:00.000,D,13,2022-04-30 00:00:00.000,1022.4801,750.9152,-329.4883
588,2022-04-24 00:00:00.000,D,27,2022-04-30 00:00:00.000,325.3571,447.5217,-259.2525
589,2022-04-24 00:00:00.000,D,3,2022-05-01 00:00:00.000,601.4235,307.1687,-920.7655
590,2022-04-24 00:00:00.000,D,13,2022-05-01 00:00:00.000,284.3248,840.3155,-127.2297
591,2022-04-24 00:00:00.000,D,27,2022-05-01 00:00:00.000,164.8046,74.3496,-157.8118
592,2022-04-24 00:00:00.000,W,3,2022-05-01 00:00:00.000,4657.6735,6197.5622,-1228.2852
593,2022-04-24 00:00:00.000,W,13,2022-05-01 00:00:00.000,4828.3179,9038.7882,-2557.9575
594,2022-04-24 00:00:00.000,W,27,2022-05-01 00:00:00.000,2717.7848,8859.7519,-317.3758
595,2022-04-24 00:00:00.000,W,3,2022-05-08 00:00:00.000,3582.8038,7339.8981,-3260.9389
596,2022-04-24 00:00:00.000,W,13,2022-05-08 00:00:00.000,4116.5191,4009.701,-3067.8772
597,2022-04-24 00:00:00.000,W,27,2022-05-08 00:00:00.000,3312.3064,2704.5658,-564.0932
598,2022-04-24 00:00:00.000,M,3,2022-05-24 00:00:00.000,7906.3817,9703.6166,-13404.7233
599,2022-04-24 00:00:00.000,M,13,2022-05-24 00:00:00.000,12718.7962,40080.7625,-30428.8099
600,2022-04-24 00:00:00.000,M,27,2022-05-24 00:00:00.000,24995.7012,39418.7418,-18821.8645
601,2022-04-25 00:00:00.000,D,3,2022-04-26 00:00:00.000,103.6211,471.0498,-818.0569
602,2022-04-25 00:00:00.000,D,13,2022-04-26 00:00:00.000,1088.0373,757.3293,366.932
603,2022-04-25 00:00:00.000,D,27,2022-04-26 00:00:00.000,784.1388,82.4556,-1138.4922
604,2022-04-25 00:00:00.000,D,3,2022-04-27 00:00:00.000,84.0809,29.5271,358.9309
605,2022-04-25 00:00:00.000,D,13,2022-04-27 00:00:00.000,607.9173,690.5936,-640.7926
606,2022-04-25 00:00:00.000,D,27,2022-04-27 00:00:00.000,355.3536,1104.0763,321.168
607,2022-04-25 00:00:00.000,D,3,2022-04-28 00:00:00.000,44.6421,815.0714,374.4404
608,2022-04-25 00:00:00.000,D,13,2022-04-28 00:00:00.000,918.8526,1240.5933,-139.6408
609,2022-04-25 00:00:00.000,D,27,2022-04-28 00:00:00.000,725.2571,51.3466,-388.9303
610,2022-04-25 00:00:00.000,D,3,2022-04-29 00:00:00.000,908.9478,1121.5881,-327.0568
611,2022-04-25 00:00:00.000,D,13,2022-04-29 00:00:00.000,356.6218,269.1811,651.8542
612,2022-04-25 00:00:00.000,D,27,2022-04-29 00:00:00.000,1109.299,1319.3364,173.6307
613,2022-04-25 00:00:00.000,D,3,2022-04-30 00:00:00.000,689.9171,813.2285,450.4662
614,2022-04-25 00:00:00.000,D,13,2022-04-30 00:00:00.000,146.6011,1355.4125,-668.4313
615,2022-04-25 00:00:00.000,D,27,2022-04-30 00:00:00.000,246.961,983.8545,710.3778
616,2022-04-25 00:00:00.000,D,3,2022-05-01 00:00:00.000,158.1156,75.4389,300.1896
617,2022-04-25 00:00:00.000,D,13,2022-05-01 00:00:00.000,687.5879,280.6607,-276.567
618,2022-04-25 00:00:00.000,D,27,2022-05-01 00:00:00.000,489.6833,466.273,878.0898
619,2022-04-25 00:00:00.000,D,3,2022-05-02 00:00:00.000,232.164,967.2289,402.50
620,2022-04-25 00:00:00.000,D,13,2022-05-02 00:00:00.000,917.5103,13.7009,-556.1251
621,2022-04-25 00:00:00.000,D,27,2022-05-02 00:00:00.000,913.8391,322.9256,-77.6887
622,2022-04-25 00:00:00.000,W,3,2022-05-02 00:00:00.000,5316.186,3482.5811,-1637.239
623,2022-04-25 00:00:00.000,W,13,2022-05-02 00:00:00.000,1438.5304,5703.5728,-5656.9162
624,2022-04-25 00:00:00.000,W,27,2022-05-02 00:00:00.000,1964.8697,229.3318,-6399.7853
625,2022-04-25 00:00:00.000,W,3,2022-05-09 00:00:00.000,312.5003,3401.7927,-4610.8716
626,2022-04-25 00:00:00.000,W,13,2022-05-09 00:00:00.000,8539.5906,4043.0118,-1933.4738
627,2022-04-25 00:00:00.000,W,27,2022-05-09 00:00:00.000,2719.0176,7282.0027,-2561.9067
628,2022-04-25 00:00:00.000,M,3,2022-05-25 00:00:00.000,1851.648,6556.1049,-3418.3818
629,2022-04-25 00:00:00.000,M,13,2022-05-25 00:00:00.000,22903.1342,290.5783,-29165.176
630,2022-04-25 00:00:00.000,M,27,2022-05-25 00:00:00.000,10798.2101,15945.4673,-29399.7696
631,2022-04-26 00:00:00.000,D,3,2022-04-27 00:00:00.000,220.6696,698.2558,801.4223
632,2022-04-26 00:00:00.000,D,13,2022-04-27 00:00:00.000,290.7056,615.8591,-35.2891
633,2022-04-26 00:00:00.000,D,27,2022-04-27 00:00:00.000,722.2759,334.8722,-110.254
634,2022-04-26 00:00:00.000,D,3,2022-04-28 00:00:00.000,326.2456,732.1067,-441.2387
635,2022-04-26 00:00:00.000,D,13,2022-04-28 00:00:00.000,7.9588,796.7318,329.2631
636,2022-04-26 00:00:00.000,D,27,2022-04-28 00:00:00.000,262.6421,676.6568,-219.7165
637,2022-04-26 00:00:00.000,D,3,2022-04-29 00:00:00.000,928.6699,752.8038,-890.6491
638,2022-04-26 00:00:00.000,D,13,2022-04-29 00:00:00.000,991.4709,1280.8345,-640.2784
639,2022-04-26 00:00:00.000,D,27,2022-04-29 00:00:00.000,625.9337,1318.0231,333.9911
640,2022-04-26 00:00:00.000,D,3,2022-04-30 00:00:00.000,1132.3531,839.0133,258.3828
641,2022-04-26 00:00:00.000,D,13,2022-04-30 00:00:00.000,551.1447,921.082,1090.2907
642,2022-04-26 00:00:00.000,D,27,2022-04-30 00:00:00.000,154.3575,772.7653,-512.0311
643,2022-04-26 00:00:00.000,D,3,2022-05-01 00:00:00.000,598.0241,425.1322,-69.3685
644,2022-04-26 00:00:00.000,D,13,2022-05-01 00:00:00.000,1077.7602,1025.7315,-288.3034
645,2022-04-26 00:00:00.000,D,27,2022-05-01 00:00:00.000,1156.2832,846.3523,162.6326
646,2022-04-26 00:00:00.000,D,3,2022-05-02 00:00:00.000,645.8526,157.6158,306.6207
647,2022-04-26 00:00:00.000,D,13,2022-05-02 00:00:00.000,648.5726,1014.2582,-419.7408
648,2022-04-26 00:00:00.000,D,27,2022-05-02 00:00:00.000,247.9849,395.2922,-505.6414
649,2022-04-26 00:00:00.000,D,3,2022-05-03 00:00:00.000,776.1562,123.0869,-104.1047
650,2022-04-26 00:00:00.000,D,13,2022-05-03 00:00:00.000,1082.439,516.4818,306.4611
651,2022-04-26 00:00:00.000,D,27,2022-05-03 00:00:00.000,343.6116,528.3684,198.6406
652,2022-04-26 00:00:00.000,W,3,2022-05-03 00:00:00.000,4014.9338,4825.3447,-2470.6419
653,2022-04-26 00:00:00.000,W,13,2022-05-03 00:00:00.000,7389.6225,568.8448,-3052.5781
654,2022-04-26 00:00:00.000,W,27,2022-05-03 00:00:00.000,3865.6727,9320.7197,-4189.4881
655,2022-04-26 00:00:00.000,W,3,2022-05-10 00:00:00.000,6772.5807,8602.0455,-5929.223
656,2022-04-26 00:00:00.000,W,13,2022-05-10 00:00:00.000,6499.6946,7418.5582,-4870.7133
657,2022-04-26 00:00:00.000,W,27,2022-05-10 00:00:00.000,933.3032,2346.9038,-4020.9891
658,2022-04-26 00:00:00.000,M,3,2022-05-26 00:00:00.000,9308.2739,13617.2614,-38036.2418
659,2022-04-26 00:00:00.000,M,13,2022-05-26 00:00:00.000,25527.4456,40027.2991,-34471.5442
660,2022-04-26 00:00:00.000,M,27,2022-05-26 00:00:00.000,985.1166,10034.9669,-7755.9907
661,2022-04-27 00:00:00.000,D,3,2022-04-28 00:00:00.000,944.2132,362.87,-300.0847
662,2022-04-27 00:00:00.000,D,13,2022-04-28 00:00:00.000,589.2542,203.755,-932.6996
663,2022-04-27 00:00:00.000,D,27,2022-04-28 00:00:00.000,1151.4677,718.22,-337.369
664,2022-04-27 00:00:00.000,D,3,2022-04-29 00:00:00.000,1131.614,1113.6986,-1157.7627
665,2022-04-27 00:00:00.000,D,13,2022-04-29 00:00:00.000,612.3865,1082.5973,-564.4588
666,2022-04-27 00:00:00.000,D,27,2022-04-29 00:00:00.000,1082.5717,920.0491,-1084.4447
667,2022-04-27 00:00:00.000,D,3,2022-04-30 00:00:00.000,949.6317,936.4992,-223.6855
668,2022-04-27 00:00:00.000,D,13,2022-04-30 00:00:00.000,231.36,295.2402,-715.214
669,2022-04-27 00:00:00.000,D,27,2022-04-30 00:00:00.000,477.2364,1148.4316,-259.181
670,2022-04-27 00:00:00.000,D,3,2022-05-01 00:00:00.000,80.9992,904.0974,-136.4875
671,2022-04-27 00:00:00.000,D,13,2022-05-01 00:00:00.000,253.1768,801.5867,-865.546
672,2022-04-27 00:00:00.000,D,27,2022-05-01 00:00:00.000,799.1668,1076.5331,-273.4443
673,2022-04-27 00:00:00.000,D,3,2022-05-02 00:00:00.000,1021.274,527.4757,756.5268
674,2022-04-27 00:00:00.000,D,13,2022-05-02 00:00:00.000,823.5205,295.8042,508.3718
675,2022-04-27 00:00:00.000,D,27,2022-05-02 00:00:00.000,156.9865,239.9899,-664.5336
676,2022-04-27 00:00:00.000,D,3,2022-05-03 00:00:00.000,630.3509,431.8813,-68.9831
677,2022-04-27 00:00:00.000,D,13,2022-05-03 00:00:00.000,446.6116,773.8217,-214.3656
678,2022-04-27 00:00:00.000,D,27,2022-05-03 00:00:00.000,144.2989,1099.9963,-440.1427
679,2022-04-27 00:00:00.000,D,3,2022-05-04 00:00:00.000,341.0059,130.904,174.9933
680,2022-04-27 00:00:00.000,D,13,2022-05-04 00:00:00.000,799.123,87.7881,-346.0918
681,2022-04-27 00:00:00.000,D,27,2022-05-04 00:00:00.000,199.7058,1211.768,-682.263
682,2022-04-27 00:00:00.000,W,3,2022-05-04 00:00:00.000,3322.2587,3149.2421,-2680.5739
683,2022-04-27 00:00:00.000,W,13,2022-05-04 00:00:00.000,343.7861,6622.8568,-6132.3652
684,2022-04-27 00:00:00.000,W,27,2022-05-04 00:00:00.000,743.4305,2578.4356,-8559.1221
685,2022-04-27 00:00:00.000,W,3,2022-05-11 00:00:00.000,2160.8958,9631.3525,-3787.4358
686,2022-04-27 00:00:00.000,W,13,2022-05-11 00:00:00.000,8131.0197,5876.418,-1511.5587
687,2022-04-27 00:00:00.000,W,27,2022-05-11 00:00:00.000,8141.2413,3541.6045,-7628.7694
688,2022-04-27 00:00:00.000,M,3,2022-05-27 00:00:00.000,29457.6859,18504.6055,-32594.6748
689,2022-04-27 00:00:00.000,M,13,2022-05-27 00:00:00.000,3441.8053,41336.1476,-30845.4073
690,2022-04-27 00:00:00.000,M,27,2022-05-27 00:00:00.000,7816.9559,18749.4243,-15939.1653
691,2022-04-28 00:00:00.000,D,3,2022-04-29 00:00:00.000,289.3301,312.2121,-716.32
692,2022-04-28 00:00:00.000,D,13,2022-04-29 00:00:00.000,342.2416,311.489,1047.4199
693,2022-04-28 00:00:00.000,D,27,2022-04-29 00:00:00.000,695.9743,699.9696,243.8306
694,2022-04-28 00:00:00.000,D,3,2022-04-30 00:00:00.000,563.2657,46.3913,-242.1697
695,2022-04-28 00:00:00.000,D,13,2022-04-30 00:00:00.000,426.7012,1376.9354,385.4693
696,2022-04-28 00:00:00.000,D,27,2022-04-30 00:00:00.000,852.3162,1170.7607,-1217.2282
697,2022-04-28 00:00:00.000,D,3,2022-05-01 00:00:00.000,851.6861,242.834,5.2938
698,2022-04-28 00:00:00.000,D,13,2022-05-01 00:00:00.000,314.5958,1273.8976,278.8985
699,2022-04-28 00:00:00.000,D,27,2022-05-01 00:00:00.000,8.6748,911.559,-170.2308
700,2022-04-28 00:00:00.000,D,3,2022-05-02 00:00:00.000,155.1324,865.3404,347.4248
701,2022-04-28 00:00:00.000,D,13,2022-05-02 00:00:00.000,684.2546,244.9186,-858.2744
702,2022-04-28 00:00:00.000,D,27,2022-05-02 00:00:00.000,205.1479,945.1799,-494.8143
703,2022-04-28 00:00:00.000,D,3,2022-05-03 00:00:00.000,538.711,852.0373,-41.5283
704,2022-04-28 00:00:00.000,D,13,2022-05-03 00:00:00.000,54.9102,97.5307,217.7395
705,2022-04-28 00:00:00.000,D,27,2022-05-03 00:00:00.000,939.4301,419.096,93.2269
706,2022-04-28 00:00:00.000,D,3,2022-05-04 00:00:00.000,564.0976,858.4462,259.4753
707,2022-04-28 00:00:00.000,D,13,2022-05-04 00:00:00.000,739.5823,840.5918,227.1455
708,2022-04-28 00:00:00.000,D,27,2022-05-04 00:00:00.000,1177.6732,487.9727,562.6535
709,2022-04-28 00:00:00.000,D,3,2022-05-05 00:00:00.000,1070.1338,100.7437,-128.0423
710,2022-04-28 00:00:00.000,D,13,2022-05-05 00:00:00.000,388.7902,1036.3498,381.8526
711,2022-04-28 00:00:00.000,D,27,2022-05-05 00:00:00.000,913.923,264.1149,719.8337
712,2022-04-28 00:00:00.000,W,3,2022-05-05 00:00:00.000,6157.7888,2678.0976,-8039.442
713,2022-04-28 00:00:00.000,W,13,2022-05-05 00:00:00.000,6873.0418,1922.646,429.0316
714,2022-04-28 00:00:00.000,W,27,2022-05-05 00:00:00.000,4138.76,1521.7635,-4036.469
715,2022-04-28 00:00:00.000,W,3,2022-05-12 00:00:00.000,2336.0347,3967.9949,-7543.2805
716,2022-04-28 00:00:00.000,W,13,2022-05-12 00:00:00.000,7719.1444,6633.2148,-530.7404
717,2022-04-28 00:00:00.000,W,27,2022-05-12 00:00:00.000,5573.7028,5762.8926,-6680.9292
718,2022-04-28 00:00:00.000,M,3,2022-05-28 00:00:00.000,28938.7004,13127.9706,-4525.2333
719,2022-04-28 00:00:00.000,M,13,2022-05-28 00:00:00.000,28702.3259,22968.9175,-24678.9911
720,2022-04-28 00:00:00.000,M,27,2022-05-28 00:00:00.000,1887.6734,37159.0961,-8202.553
721,2022-04-29 00:00:00.000,D,3,2022-04-30 00:00:00.000,1191.6507,15.6491,-216.4056
722,2022-04-29 00:00:00.000,D,13,2022-04-30 00:00:00.000,210.9668,607.8248,-528.9789
723,2022-04-29 00:00:00.000,D,27,2022-04-30 00:00:00.000,960.5477,860.525,-570.381
724,2022-04-29 00:00:00.000,D,3,2022-05-01 00:00:00.000,362.6996,1270.1389,-641.6933
725,2022-04-29 00:00:00.000,D,13,2022-05-01 00:00:00.000,428.3662,640.4774,533.4477
726,2022-04-29 00:00:00.000,D,27,2022-05-01 00:00:00.000,1056.9901,82.1194,-176.2605
727,2022-04-29 00:00:00.000,D,3,2022-05-02 00:00:00.000,53.0923,963.4761,-285.4137
728,2022-04-29 00:00:00.000,D,13,2022-05-02 00:00:00.000,1079.0923,527.8149,574.0288
729,2022-04-29 00:00:00.000,D,27,2022-05-02 00:00:00.000,1059.341,382.1707,830.3513
730,2022-04-29 00:00:00.000,D,3,2022-05-03 00:00:00.000,126.3976,859.0635,31.1505
731,2022-04-29 00:00:00.000,D,13,2022-05-03 00:00:00.000,1181.6061,1337.4906,204.3294
732,2022-04-29 00:00:00.000,D,27,2022-05-03 00:00:00.000,161.337,1292.1884,111.575
733,2022-04-29 00:00:00.000,D,3,2022-05-04 00:00:00.000,157.0652,235.2072,505.8604
734,2022-04-29 00:00:00.000,D,13,2022-05-04 00:00:00.000,1184.0935,686.2503,-696.3335
735,2022-04-29 00:00:00.000,D,27,2022-05-04 00:00:00.000,1001.3454,587.3025,-1044.2221
736,2022-04-29 00:00:00.000,D,3,2022-05-05 00:00:00.000,638.0115,286.1052,-965.8436
737,2022-04-29 00:00:00.000,D,13,2022-05-05 00:00:00.000,946.6684,480.153,-456.696
738,2022-04-29 00:00:00.000,D,27,2022-05-05 00:00:00.000,375.9559,458.2209,78.0469
739,2022-04-29 00:00:00.000,D,3,2022-05-06 00:00:00.000,1081.9181,357.2534,62.2058
740,2022-04-29 00:00:00.000,D,13,2022-05-06 00:00:00.000,1180.0246,81.2272,38.1731
741,2022-04-29 00:00:00.000,D,27,2022-05-06 00:00:00.000,551.8634,1111.1787,80.069
742,2022-04-29 00:00:00.000,W,3,2022-05-06 00:00:00.000,440.0491,5680.4581,-3711.3141
743,2022-04-29 00:00:00.000,W,13,2022-05-06 00:00:00.000,4119.387,2250.2799,-1335.3541
744,2022-04-29 00:00:00.000,W,27,2022-05-06 00:00:00.000,2960.6205,3010.9478,-4858.8966
745,2022-04-29 00:00:00.000,W,3,2022-05-13 00:00:00.000,4516.847,6039.5847,-4603.8794
746,2022-04-29 00:00:00.000,W,13,2022-05-13 00:00:00.000,1805.6076,7209.9146,-2286.3369
747,2022-04-29 00:00:00.000,W,27,2022-05-13 00:00:00.000,8381.9868,14.5589,-5074.2543
748,2022-04-29 00:00:00.000,M,3,2022-05-29 00:00:00.000,767.4333,27830.1178,-28939.0909
749,2022-04-29 00:00:00.000,M,13,2022-05-29 00:00:00.000,5873.1046,6840.1171,-39713.7014
750,2022-04-29 00:00:00.000,M,27,2022-05-29 00:00:00.000,12784.7617,39894.8739,-10109.1461
751,2022-04-30 00:00:00.000,D,3,2022-05-01 00:00:00.000,782.5262,1257.0423,-43.0562
752,2022-04-30 00:00:00.000,D,13,2022-05-01 00:00:00.000,938.1514,660.874,940.9868
753,2022-04-30 00:00:00.000,D,27,2022-05-01 00:00:00.000,749.2342,47.929,213.6211
754,2022-04-30 00:00:00.000,D,3,2022-05-02 00:00:00.000,1043.4996,549.1702,312.6298
755,2022-04-30 00:00:00.000,D,13,2022-05-02 00:00:00.000,935.4973,731.5281,-354.8064
756,2022-04-30 00:00:00.000,D,27,2022-05-02 00:00:00.000,417.2958,968.5318,-154.3361
757,2022-04-30 00:00:00.000,D,3,2022-05-03 00:00:00.000,427.5649,265.3656,-393.1706
758,2022-04-30 00:00:00.000,D,13,2022-05-03 00:00:00.000,966.4912,808.688,-84.7223
759,2022-04-30 00:00:00.000,D,27,2022-05-03 00:00:00.000,1202.449,528.9055,538.4722
760,2022-04-30 00:00:00.000,D,3,2022-05-04 00:00:00.000,921.7189,1231.8532,-57.8962
761,2022-04-30 00:00:00.000,D,13,2022-05-04 00:00:00.000,1107.8415,1065.9174,-202.1441
762,2022-04-30 00:00:00.000,D,27,2022-05-04 00:00:00.000,875.9799,1116.1086,831.8349
763,2022-04-30 00:00:00.000,D,3,2022-05-05 00:00:00.000,625.7434,480.1899,206.6523
764,2022-04-30 00:00:00.000,D,13,2022-05-05 00:00:00.000,694.5242,535.493,-482.7844
765,2022-04-30 00:00:00.000,D,27,2022-05-05 00:00:00.000,58.2085,707.7611,-644.3609
766,2022-04-30 00:00:00.000,D,3,2022-05-06 00:00:00.000,397.9458,1129.0978,513.7864
767,2022-04-30 00:00:00.000,D,13,2022-05-06 00:00:00.000,321.0151,705.0032,287.5168
768,2022-04-30 00:00:00.000,D,27,2022-05-06 00:00:00.000,150.756,900.2084,713.6906
769,2022-04-30 00:00:00.000,D,3,2022-05-07 00:00:00.000,587.1812,669.4264,880.636
770,2022-04-30 00:00:00.000,D,13,2022-05-07 00:00:00.000,1034.6988,897.212,-1183.3727
771,2022-04-30 00:00:00.000,D,27,2022-05-07 00:00:00.000,170.9883,65.7222,-238.5456
772,2022-04-30 00:00:00.000,W,3,2022-05-07 00:00:00.000,8302.0697,6465.4146,-8794.8912
773,2022-04-30 00:00:00.000,W,13,2022-05-07 00:00:00.000,5162.032,9085.1621,-3195.7996
774,2022-04-30 00:00:00.000,W,27,2022-05-07 00:00:00.000,3121.2765,5359.998,-7846.9289
775,2022-04-30 00:00:00.000,W,3,2022-05-14 00:00:00.000,1517.1629,6960.7141,-2395.4476
776,2022-04-30 00:00:00.000,W,13,2022-05-14 00:00:00.000,5055.3526,8947.3841,-6661.0059
777,2022-04-30 00:00:00.000,W,27,2022-05-14 00:00:00.000,337.372,6443.7721,-7888.3425
778,2022-04-30 00:00:00.000,M,3,2022-05-30 00:00:00.000,8496.6149,6959.7426,-5029.8526
779,2022-04-30 00:00:00.000,M,13,2022-05-30 00:00:00.000,2092.4457,24914.326,-4809.389
780,2022-04-30 00:00:00.000,M,27,2022-05-30 00:00:00.000,31204.2875,13862.4381,-11109.7877
781,2022-05-01 00:00:00.000,D,3,2022-05-02 00:00:00.000,163.507,856.4957,131.9525
782,2022-05-01 00:00:00.000,D,13,2022-05-02 00:00:00.000,645.0002,202.0167,-122.6066
783,2022-05-01 00:00:00.000,D,27,2022-05-02 00:00:00.000,2.2695,358.4035,532.9994
784,2022-05-01 00:00:00.000,D,3,2022-05-03 00:00:00.000,788.1087,448.148,-394.7165
785,2022-05-01 00:00:00.000,D,13,2022-05-03 00:00:00.000,913.823,760.4585,5.612
786,2022-05-01 00:00:00.000,D,27,2022-05-03 00:00:00.000,610.946,144.1956,329.416
787,2022-05-01 00:00:00.000,D,3,2022-05-04 00:00:00.000,327.9494,915.7755,984.1882
788,2022-05-01 00:00:00.000,D,13,2022-05-04 00:00:00.000,742.1925,897.9141,-259.942
789,2022-05-01 00:00:00.000,D,27,2022-05-04 00:00:00.000,545.3921,785.0256,-866.314
790,2022-05-01 00:00:00.000,D,3,2022-05-05 00:00:00.000,989.4525,1001.6871,361.5521
791,2022-05-01 00:00:00.000,D,13,2022-05-05 00:00:00.000,1065.2522,1222.6836,-130.1189
792,2022-05-01 00:00:00.000,D,27,2022-05-05 00:00:00.000,579.9571,653.498,-794.3206
793,2022-05-01 00:00:00.000,D,3,2022-05-06 00:00:00.000,1000.1219,23.3264,-27.3681
794,2022-05-01 00:00:00.000,D,13,2022-05-06 00:00:00.000,48.8763,835.8581,33.6273
795,2022-05-01 00:00:00.000,D,27,2022-05-06 00:00:00.000,613.1313,966.7113,373.3788
796,2022-05-01 00:00:00.000,D,3,2022-05-07 00:00:00.000,723.6459,710.5333,896.8497
